entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label,anomaly_type,event_id
u_00017,user,2026-02-24 12:42:00,51.122.185.22,United Kingdom,vpn_gateway,password,19.71,download > logout > login,linux-96-7f:80:6f:24:ef:03,normal,none,evt_007298
u_00122,user,2026-02-24 12:43:00,51.171.249.141,United Kingdom,mailbox,password,10.53,search > read_file > download > login > logout,ios-35-32:f6:33:18:ac:de,normal,none,evt_007299
u_00230,user,2026-02-24 12:54:00,103.7.215.88,India,mailbox,biometric,10.19,read_file > logout > logout,ios-98-93:49:dc:43:4a:d4,normal,none,evt_007300
u_00006,user,2026-02-24 13:35:00,103.44.144.120,India,api_gateway,password,9.34,download > download > read_file,android-35-ea:4b:6f:a9:20:8e,normal,none,evt_007301
u_00013,user,2026-02-24 13:36:00,45.8.179.168,Singapore,mailbox,token,9.51,logout > logout > login > logout > search,ios-69-1e:47:3e:a8:ba:ba,normal,none,evt_007302
u_00011,user,2026-02-24 13:39:00,103.192.177.129,India,ticketing_portal,password,9.3,logout > login > login,android-61-72:58:9c:97:4b:05,normal,none,evt_007303
u_00155,user,2026-02-24 13:40:00,45.70.210.63,Singapore,fileshare,biometric,11.99,login > login > login > read_file,linux-23-c1:3f:cc:d7:b0:54,normal,none,evt_007304
u_00241,user,2026-02-24 13:45:00,45.107.138.33,Singapore,mailbox,password,14.04,read_file > login > logout,ios-82-fd:48:29:4c:cc:38,normal,none,evt_007305
u_00006,user,2026-02-24 13:51:00,103.84.170.226,India,database,password,9.67,search > read_file > download,android-35-ea:4b:6f:a9:20:8e,normal,none,evt_007306
u_00155,user,2026-02-24 14:15:00,45.162.165.66,Singapore,source_repo,biometric,15.78,read_file > login > search > login > login,linux-23-c1:3f:cc:d7:b0:54,normal,none,evt_007307
u_00047,user,2026-02-24 14:23:00,103.65.109.138,India,database,biometric,19.29,logout > download > logout > logout > download > logout,linux-84-c1:0a:6f:7a:78:eb,normal,none,evt_007308
u_00203,user,2026-02-24 14:50:00,103.22.130.32,India,source_repo,token,11.33,read_file > login > login,linux-83-4e:23:bc:6d:18:b0,normal,none,evt_007309
u_00086,user,2026-02-24 15:11:00,103.52.136.197,India,ticketing_portal,biometric,11.15,logout > search > login > read_file > logout > download,win-57-70:49:a3:c1:00:8d,normal,none,evt_007310
u_00012,user,2026-02-24 17:51:00,45.62.170.231,Singapore,source_repo,token,5.91,search > read_file > download,android-58-79:ce:44:f4:54:8b,normal,none,evt_007311
u_00203,user,2026-02-24 19:39:00,103.182.221.216,India,source_repo,token,8.86,read_file > login > read_file > download > read_file,linux-83-4e:23:bc:6d:18:b0,normal,none,evt_007312
e_00112,edge_device,2026-02-24 20:12:00,88.210.76.92,Germany,iot_hub,token,4.28,read_sensor > read_sensor > read_sensor > heartbeat,linux-68-59:8d:5e:52:f8:58,normal,none,evt_007313
e_00173,edge_device,2026-02-24 20:18:00,88.250.216.145,Germany,api_gateway,certificate,3.22,telemetry_push > heartbeat > connect > heartbeat > heartbeat > heartbeat,ios-97-8a:26:73:16:ab:ac,normal,none,evt_007314
s_00165,service_account,2026-02-24 20:25:00,34.150.49.10,United States,database,token,5.09,write_log > read_config > write_log > write_log > read_config,ios-71-10:02:0e:ec:94:ce,normal,none,evt_007315
e_00234,edge_device,2026-02-24 20:42:00,103.49.57.176,India,source_repo,token,12.62,logout > read_sensor > connect > logout > telemetry_push,ios-69-2b:41:7c:82:2a:f2,normal,none,evt_007316
s_00049,service_account,2026-02-24 21:05:00,45.100.231.199,Singapore,iot_hub,password,6.75,auth > write_log > api_call > api_call,android-40-ee:d8:54:7b:88:c4,normal,none,evt_007317
s_00240,service_account,2026-02-24 21:13:00,103.188.189.248,India,api_gateway,password,13.3,read_config > read_config > api_call > write_log,ios-72-86:ac:91:86:6f:a7,normal,none,evt_007318
e_00181,edge_device,2026-02-24 22:06:00,103.133.86.159,India,vpn_gateway,certificate,10.43,read_sensor > connect > heartbeat > read_sensor,win-27-07:67:64:90:33:b6,normal,none,evt_007319
e_00060,edge_device,2026-02-24 22:15:00,103.231.221.91,India,api_gateway,token,0.5,connect > logout > logout > logout > read_sensor,win-62-9e:a7:06:4c:da:3d,normal,none,evt_007320
s_00214,service_account,2026-02-24 22:52:00,103.182.139.226,India,source_repo,token,1.34,api_call > api_call > api_call > logout > logout,ios-19-45:d8:87:f9:df:8e,normal,none,evt_007321
s_00249,service_account,2026-02-24 23:06:00,103.46.201.152,India,source_repo,token,10.85,auth > logout > write_log > api_call,linux-70-86:36:51:86:1a:6a,normal,none,evt_007322
s_00242,service_account,2026-02-24 23:15:00,34.80.184.152,United States,source_repo,token,7.3,auth > auth > read_config > logout > api_call,linux-20-c9:1a:17:a3:38:59,normal,none,evt_007323
s_00217,service_account,2026-02-24 23:17:00,34.11.155.37,United States,ticketing_portal,certificate,9.79,auth > api_call > api_call > read_config > logout > read_config,win-14-f7:ec:ee:e2:a6:85,normal,none,evt_007324
s_00065,service_account,2026-02-24 23:27:00,103.224.229.81,India,ticketing_portal,certificate,4.13,auth > read_config > api_call > logout,linux-39-3a:be:54:3f:ee:7b,normal,none,evt_007325
e_00123,edge_device,2026-02-24 23:28:00,103.91.163.69,India,iot_hub,certificate,4.89,read_sensor > heartbeat > connect > read_sensor > logout > logout,linux-58-63:8b:f7:e6:37:f8,normal,none,evt_007326
s_00161,service_account,2026-02-24 23:44:00,103.111.220.223,India,source_repo,token,8.33,read_config > api_call > write_log > logout > read_config > write_log,win-94-80:28:c1:7d:d9:5c,normal,none,evt_007327
s_00157,service_account,2026-02-24 23:48:00,103.86.242.210,India,payment_service,password,5.32,write_log > write_log > auth > write_log > api_call,ios-64-12:c0:72:0d:68:6f,normal,none,evt_007328
e_00096,edge_device,2026-02-25 00:10:00,103.51.236.152,India,iot_hub,certificate,4.39,logout > telemetry_push > logout,linux-27-f2:27:06:6c:66:9e,normal,none,evt_007329
e_00058,edge_device,2026-02-25 00:20:00,88.37.6.55,Germany,api_gateway,certificate,0.73,connect > logout > read_sensor > heartbeat > read_sensor > telemetry_push,ios-15-64:7e:ea:38:7f:58,normal,none,evt_007330
e_00149,edge_device,2026-02-25 00:23:00,103.194.9.91,India,api_gateway,token,9.87,connect > logout > read_sensor > connect > connect,android-36-3f:c5:35:56:3c:9b,normal,none,evt_007331
s_00062,service_account,2026-02-25 00:30:00,34.78.236.185,United States,api_gateway,certificate,7.1,write_log > logout > auth > logout,android-55-ef:6e:23:09:f0:f5,normal,none,evt_007332
s_00223,service_account,2026-02-25 00:32:00,34.179.11.59,United States,vpn_gateway,password,1.37,login > login > login > login > logout,ios-70-1d:bf:3f:84:ad:9a,anomaly,brute_force,evt_007333
s_00062,service_account,2026-02-25 00:58:00,51.61.120.190,United Kingdom,api_gateway,certificate,5.38,read_config > api_call > write_log,android-55-ef:6e:23:09:f0:f5,normal,none,evt_007334
e_00104,edge_device,2026-02-25 00:59:00,103.194.166.40,India,api_gateway,certificate,7.86,logout > read_sensor > telemetry_push > connect,win-60-be:8d:62:d4:5e:b5,normal,none,evt_007335
s_00219,service_account,2026-02-25 01:01:00,34.13.112.22,United States,source_repo,token,2.09,logout > logout > logout > auth,linux-84-5c:25:05:3a:ea:8c,normal,none,evt_007336
s_00146,service_account,2026-02-25 01:03:00,34.117.250.142,United States,ticketing_portal,biometric,4.52,write_log > read_config > read_config,android-76-0b:d2:29:bf:9e:49,normal,none,evt_007337
s_00116,service_account,2026-02-25 01:08:00,103.233.221.80,India,source_repo,certificate,4.28,logout > api_call > read_config > write_log > read_config > write_log,android-92-98:f6:e0:94:5f:1e,normal,none,evt_007338
e_00104,edge_device,2026-02-25 01:22:00,103.167.84.58,India,iot_hub,password,8.63,read_sensor > read_sensor > logout > read_sensor > connect,win-60-be:8d:62:d4:5e:b5,normal,none,evt_007339
e_00175,edge_device,2026-02-25 01:24:00,88.179.54.175,Germany,api_gateway,certificate,10.4,read_sensor > heartbeat > connect > heartbeat,ios-58-49:74:23:35:70:b0,normal,none,evt_007340
e_00084,edge_device,2026-02-25 01:32:00,88.64.105.13,Germany,api_gateway,certificate,8.14,read_sensor > logout > connect > read_sensor > telemetry_push,linux-43-1e:28:ea:00:52:ea,normal,none,evt_007341
e_00175,edge_device,2026-02-25 01:45:00,88.63.143.248,Germany,vpn_gateway,certificate,10.79,read_sensor > connect > heartbeat > telemetry_push > heartbeat,ios-58-49:74:23:35:70:b0,normal,none,evt_007342
e_00115,edge_device,2026-02-25 01:47:00,103.130.90.105,India,vpn_gateway,token,5.52,telemetry_push > telemetry_push > logout > telemetry_push > telemetry_push > telemetry_push,android-88-fd:5f:d9:90:0e:45,normal,none,evt_007343
s_00165,service_account,2026-02-25 01:52:00,34.206.187.175,United States,source_repo,token,9.14,write_log > write_log > read_config > api_call > write_log,ios-71-10:02:0e:ec:94:ce,normal,none,evt_007344
e_00184,edge_device,2026-02-25 02:15:00,88.182.134.18,Germany,iot_hub,token,5.7,heartbeat > heartbeat > heartbeat > connect,ios-49-9c:59:03:12:ed:9a,normal,none,evt_007345
s_00146,service_account,2026-02-25 02:17:00,34.84.152.194,United States,ticketing_portal,certificate,8.54,read_config > read_config > logout > write_log > read_config > auth,android-76-0b:d2:29:bf:9e:49,normal,none,evt_007346
e_00002,edge_device,2026-02-25 02:34:00,88.245.232.116,Germany,iot_hub,certificate,11.42,logout > connect > heartbeat > telemetry_push,ios-70-ec:be:5d:f7:69:53,normal,none,evt_007347
u_00035,user,2026-02-25 03:09:00,51.29.85.91,United Kingdom,mailbox,biometric,12.42,logout > search > read_file > search > search > login,ios-98-06:aa:22:a6:9f:17,normal,none,evt_007348
s_00243,service_account,2026-02-25 03:09:00,103.8.5.237,India,source_repo,certificate,4.97,logout > write_log > logout > read_config > read_config > logout,android-50-bd:39:fd:ce:d8:14,normal,none,evt_007349
u_00037,user,2026-02-25 03:29:00,45.142.13.254,Singapore,vpn_gateway,biometric,13.97,download > download > logout,android-72-d1:d6:72:0a:74:33,normal,none,evt_007350
s_00195,service_account,2026-02-25 03:40:00,103.81.81.12,India,source_repo,token,8.82,write_log > read_config > api_call > write_log,linux-36-d5:0f:78:5e:8b:41,normal,none,evt_007351
s_00182,service_account,2026-02-25 03:44:00,34.174.140.107,United States,mailbox,password,1.85,login > auth > list_resources > escalate > read_file > download,ios-42-19:da:0e:92:44:36,anomaly,credential_stuffing,evt_007352
e_00189,edge_device,2026-02-25 03:55:00,103.142.242.58,India,iot_hub,biometric,9.97,telemetry_push > telemetry_push > connect > connect > connect > telemetry_push,linux-14-6a:77:41:5f:80:0c,normal,none,evt_007353
e_00028,edge_device,2026-02-25 03:58:00,103.160.235.215,India,vpn_gateway,token,9.99,connect > telemetry_push > read_sensor > read_sensor > read_sensor > heartbeat,ios-25-bc:08:33:98:b1:80,normal,none,evt_007354
u_00093,user,2026-02-25 04:05:00,51.112.136.202,United Kingdom,payment_service,biometric,14.63,read_file > login > download > download > download > download,linux-38-db:8b:b4:7d:71:a1,normal,none,evt_007355
e_00184,edge_device,2026-02-25 04:21:00,88.84.159.241,Germany,iot_hub,token,5.83,read_sensor > read_sensor > read_sensor > connect > heartbeat > logout,ios-49-9c:59:03:12:ed:9a,normal,none,evt_007356
e_00048,edge_device,2026-02-25 04:32:00,103.179.126.197,India,vpn_gateway,certificate,12.86,telemetry_push > read_sensor > logout > telemetry_push > connect,linux-74-7e:03:15:44:3e:d7,normal,none,evt_007357
s_00197,service_account,2026-02-25 04:49:00,34.120.191.25,United States,database,certificate,10.38,logout > write_log > read_config > read_config > api_call,win-18-71:8f:07:20:b4:c0,normal,none,evt_007358
u_00018,user,2026-02-25 04:58:00,103.138.82.4,India,source_repo,biometric,9.49,read_file > read_file > login > search > login,ios-86-cd:06:b7:15:bd:d3,normal,none,evt_007359
u_00082,user,2026-02-25 05:05:00,103.254.200.129,India,source_repo,token,11.64,logout > logout > read_file > login,android-57-87:b8:3f:55:3e:4b,normal,none,evt_007360
u_00015,user,2026-02-25 05:05:00,103.163.128.251,India,vpn_gateway,token,9.11,read_file > login > logout > logout,win-89-17:bf:d8:e4:39:e4,normal,none,evt_007361
u_00142,user,2026-02-25 05:09:00,45.121.180.200,Singapore,vpn_gateway,token,9.9,download > download > download > logout > search,win-97-2a:69:a7:67:3e:ec,normal,none,evt_007362
s_00001,service_account,2026-02-25 05:13:00,103.164.118.19,India,database,biometric,7.6,connect > heartbeat > telemetry_push > logout,linux-187-05:2d:5e:f6:54:82,anomaly,device_spoofing,evt_007363
s_00120,service_account,2026-02-25 05:18:00,34.83.150.202,United States,ticketing_portal,token,7.05,logout > auth > write_log > read_config,win-42-fe:7a:f5:a9:0a:34,normal,none,evt_007364
u_00085,user,2026-02-25 05:24:00,45.188.41.91,Singapore,iot_hub,biometric,1.93,search > search > search > read_file,linux-51-d6:27:d4:eb:ae:57,normal,none,evt_007365
u_00064,user,2026-02-25 05:33:00,51.103.45.227,United Kingdom,source_repo,password,7.39,read_file > read_file > logout,win-10-1c:82:46:7d:07:55,normal,none,evt_007366
u_00144,user,2026-02-25 05:41:00,51.162.246.49,United Kingdom,source_repo,token,19.91,read_file > login > download > logout,linux-85-a1:66:41:08:15:29,normal,none,evt_007367
u_00244,user,2026-02-25 06:05:00,45.206.132.236,Singapore,fileshare,token,9.35,search > logout > logout > logout > logout,linux-63-9b:1e:47:3e:a3:54,normal,none,evt_007368
u_00050,user,2026-02-25 06:10:00,45.43.236.50,Singapore,ticketing_portal,token,9.4,login > download > search > login > download,linux-56-1a:05:66:ff:ea:a1,normal,none,evt_007369
u_00101,user,2026-02-25 06:11:00,45.253.187.166,Singapore,vpn_gateway,password,8.75,read_file > read_file > login,linux-83-8d:89:74:d1:0b:17,normal,none,evt_007370
u_00180,user,2026-02-25 06:18:00,51.63.163.68,United Kingdom,fileshare,biometric,9.32,logout > read_file > download > logout > search,ios-96-42:e1:81:b9:dc:29,normal,none,evt_007371
u_00244,user,2026-02-25 06:33:00,45.237.168.239,Singapore,fileshare,token,8.77,download > read_file > login,linux-63-9b:1e:47:3e:a3:54,normal,none,evt_007372
s_00195,service_account,2026-02-25 06:43:00,103.195.51.94,India,source_repo,token,12.51,write_log > api_call > api_call > read_config > read_config > auth,linux-36-d5:0f:78:5e:8b:41,normal,none,evt_007373
u_00021,user,2026-02-25 06:45:00,51.200.92.35,United Kingdom,source_repo,token,8.58,search > login > read_file > read_file > logout,win-68-f6:de:46:74:87:3f,normal,none,evt_007374
e_00107,edge_device,2026-02-25 06:54:00,103.214.241.179,India,vpn_gateway,certificate,5.07,telemetry_push > logout > connect > heartbeat > connect,win-29-e4:19:6a:34:1a:6c,normal,none,evt_007375
u_00154,user,2026-02-25 07:06:00,103.57.171.63,India,source_repo,biometric,13.88,read_file > read_file > download > logout,ios-13-a1:68:e1:4e:a3:70,normal,none,evt_007376
u_00078,user,2026-02-25 07:16:00,51.232.102.70,United Kingdom,mailbox,password,8.26,logout > login > login,win-17-f5:3e:a7:ac:7e:e2,normal,none,evt_007377
u_00036,user,2026-02-25 07:36:00,103.195.103.91,India,mailbox,password,11.56,download > read_file > download > download,android-90-09:01:01:28:0d:d1,normal,none,evt_007378
u_00079,user,2026-02-25 07:38:00,5.244.151.42,UAE,source_repo,biometric,12.19,logout > login > logout > download > login > read_file,linux-94-96:12:68:23:f0:4d,normal,none,evt_007379
u_00144,user,2026-02-25 07:43:00,51.77.199.28,United Kingdom,mailbox,token,20.64,download > download > search,linux-85-a1:66:41:08:15:29,normal,none,evt_007380
u_00045,user,2026-02-25 07:45:00,45.155.229.218,Singapore,ticketing_portal,password,6.4,logout > logout > read_file > logout > logout > search,ios-55-5d:80:f5:13:fe:73,normal,none,evt_007381
u_00063,user,2026-02-25 07:54:00,103.245.227.179,India,mailbox,biometric,12.02,download > logout > search > login > read_file > search,linux-85-1c:a2:62:c7:0f:e5,normal,none,evt_007382
u_00100,user,2026-02-25 08:00:00,103.75.224.216,India,ticketing_portal,password,12.84,login > login > login > download > login,win-34-11:82:0d:3a:00:16,normal,none,evt_007383
u_00224,user,2026-02-25 08:03:00,51.199.159.177,United Kingdom,source_repo,token,9.88,logout > download > read_file,ios-52-d3:5e:8b:28:9e:42,normal,none,evt_007384
u_00169,user,2026-02-25 08:05:00,51.188.82.190,United Kingdom,vpn_gateway,password,9.3,search > read_file > logout > login > logout > login,linux-22-d3:91:ec:6f:33:9b,normal,none,evt_007385
u_00100,user,2026-02-25 08:09:00,103.195.137.24,India,vpn_gateway,password,13.24,logout > search > read_file,win-34-11:82:0d:3a:00:16,normal,none,evt_007386
u_00129,user,2026-02-25 08:20:00,51.195.28.165,United Kingdom,ticketing_portal,password,13.38,download > download > login,ios-14-99:fb:04:78:7e:e5,normal,none,evt_007387
u_00129,user,2026-02-25 08:23:00,51.124.4.242,United Kingdom,mailbox,biometric,12.0,search > read_file > logout > read_file > download > search,ios-14-99:fb:04:78:7e:e5,normal,none,evt_007388
u_00139,user,2026-02-25 08:35:00,103.21.157.250,India,vpn_gateway,password,10.92,download > search > logout,android-91-e9:c4:23:4c:ad:ff,normal,none,evt_007389
u_00013,user,2026-02-25 08:46:00,45.163.160.249,Singapore,database,token,8.2,read_file > logout > download > download,ios-69-1e:47:3e:a8:ba:ba,normal,none,evt_007390
u_00008,user,2026-02-25 08:52:00,103.170.222.143,India,mailbox,token,7.94,read_file > logout > search > download > read_file,linux-20-56:f6:5d:e8:7e:b3,normal,none,evt_007391
u_00124,user,2026-02-25 08:59:00,45.39.49.227,Singapore,fileshare,biometric,8.52,login > login > read_file > search,win-60-c7:b9:72:31:ee:d5,normal,none,evt_007392
